800,-0.000965027212057769
797,-0.000861757411074882
794,-0.00103416030491214
791,-0.00104074687567173
788,-0.000847738962740594
785,-0.000953813272922853
782,-0.00105799859926162
779,-0.00117009011041901
776,-0.00123232475433958
773,-0.00130549541674739
770,-0.00165196485758881
767,-0.00168813250059892
764,-0.00117434080244703
761,-0.0013721378385655
758,-0.00151626733275557
755,-0.00160019318321954
752,-0.00163407640845577
749,-0.001791745370684
746,-0.00201892263137432
743,-0.00204486211008838
740,-0.0019005051864832
737,-0.00170029586185427
734,-0.0010926326651357
731,-0.000488269618272578
728,-0.00015177079410984
725,-0.000181574902531769
722,-0.000320801148087049
719,-0.000511857179301039
716,-0.000706518587689972
713,-0.000912431172897251
710,-0.00109440606201427
707,-0.00141406396714675
704,-0.00164950313944081
701,-0.00162886670606243
698,-0.00129920479841028
695,-0.00110613284364687
692,-0.00111862000713569
689,-0.00112011078795802
686,-0.00109340133611459
683,-0.00100957305547385
680,-0.00097247611976281
677,-0.000992748885690491
674,-0.00093667328967744
671,-0.000891071497094384
668,-0.000835497761482028
665,-0.000773301300702062
662,-0.000730408999718358
659,-0.000654385705872311
656,-0.000637514347634341
653,-0.000599051840399811
650,-0.000516334851037567
647,-0.00046052450164905
644,-0.000418089858606257
641,-0.000356552398415645
638,-0.000328389657381499
635,-0.00027522159097987
632,-0.000210398509121242
629,-0.000119608210158621
626,-0.0000822479206421605
623,-0.0000646187624017358
620,-0.00000805803266898896
617,0.0000627301348813899
614,0.000146755095094002
611,0.000189621298183622
608,0.000245676616487201
605,0.000349396880975649
602,0.000403512779322406
599,0.000450493468861937
596,0.000504539644834028
593,0.000582000715814701
590,0.000612953569494692
587,0.000701241869334793
584,0.000752601394286236
581,0.000857658258638667
578,0.000931194225464271
575,0.00103493979907887
572,0.00110213627901446
569,0.00115532939607758
566,0.00123919124937624
563,0.00133747799872922
560,0.00139677553892306
557,0.0014712770661526
554,0.00155870739076252
551,0.00168758393710863
548,0.00177385996881535
545,0.00187894706061124
542,0.00196662980890301
539,0.00207316638036353
536,0.00218439706729979
533,0.00225386444218914
530,0.00237389231614079
527,0.00248654268967762
524,0.0025934622051116
521,0.00274408412213279
518,0.00283954197076724
515,0.00296743323561402
512,0.0030893436451983
509,0.00320231569607919
506,0.00336343684313475
503,0.00349207487831777
500,0.00368042577864295
497,0.0038308255059929
494,0.00395848188091915
491,0.00410584085305518
488,0.00435805151711488
485,0.0045363960936722
482,0.00472290336237531
479,0.00496527778625114
476,0.00515902694234247
473,0.00541056068053708
470,0.00563114742983751
467,0.00585538984813288
464,0.00621918574180587
461,0.00657761240020718
458,0.00692558325703132
455,0.00729805685919225
452,0.00762426456483865
449,0.00793103782639458
446,0.00828327450428143
443,0.00864930347819998
440,0.00913657451229665
437,0.00968097969211658
434,0.0102532598478048
431,0.0108308351200993
428,0.0114474343794166
425,0.0119973595016709
422,0.0123260533002265
419,0.0128983380420565
416,0.013440365854586
413,0.0140970217507801
410,0.0147210910277404
407,0.0154926391343539
404,0.0162805916187059
401,0.0171774179270499
398,0.0180872884690989
395,0.019065190692679
392,0.0201551529184241
389,0.0212387829933477
386,0.0223287385934615
383,0.0234836704127504
380,0.0246623863923748
377,0.0259208171065937
374,0.0272874900720337
371,0.0286571740859735
368,0.0301018857406547
365,0.0316402818783839
362,0.0331594554410818
359,0.0347887682567962
356,0.0364742302656906
353,0.0382116120049822
350,0.0400270649762709
347,0.0419298275230821
344,0.0438958869415514
341,0.0458882464092187
338,0.0479606705116388
335,0.0501671145767831
332,0.0523938614803032
329,0.0546815880164343
326,0.0570804827565679
323,0.0595223513387967
320,0.0620955174022228
317,0.0647782880098803
314,0.0675260470265444
311,0.0703947547642153
308,0.0731881952809829
305,0.0761311406055044
302,0.079239308455372
299,0.0824772070288046
296,0.0857983328057408
293,0.0893502413088108
290,0.0931388010411169
287,0.0971426406169877
284,0.101342004386846
281,0.105811245748184
278,0.110325792419878
275,0.114731850679605
272,0.119526048065387
269,0.124249326991106
266,0.128524829526628
263,0.132713944396574
260,0.136557298567377
257,0.140329927038445
254,0.144039492564266
251,0.147891962442731
248,0.152335308224882
245,0.157611797069618
242,0.164545967548182
239,0.174121272361735
